grant_id,award_num,abstract,abstract_source,awardee_org,match_score,id_confidence
1691017,2332541,"Networks that carry application data can apply differential treatment, e.g., by giving different performance to different applications and providers. Such behavior is colloquially referred to as net neutrality violations, and formally as traffic differentiation. For example, in U.S., video streaming is often artificially limited to low data-transfer speeds, meaning that only low-quality video can be supported. Further, this is sometimes done only to certain video-streaming providers, creating an unlevel playing field. This project supports the Wehe software ecosystem, which provides mobile apps and other software that reveals when network providers differentiate service and publishes results for stakeholders.      

Wehe requires continual maintenance so that Wehe tests continue to correctly identify when they experience differentiation. To address this, this project will bring Wehe software into compliance with current operating systems and apps that experience differentiation and produce strategies to make Wehe more resilient to future changes. Second, Wehe does not isolate which network is responsible for differentiation. To improve Wehe’s ability to identify the correct network responsible for net neutrality violations, this project will develop new statistical methods based on network performance tomography and implement new tests in Wehe that leverage these methods to reliably identify the network responsible for differentiation.

The project work will benefit Internet subscribers, policy makers, and service providers by revealing violations of net neutrality, and ensuring that policy decisions are informed by empirical evidence. Internet subscribers can learn whether their providers violate net neutrality via the Wehe mobile app, the general public can see aggregate findings on net neutrality via a public Web site for reporting Wehe results, and findings from the project will be shared with stakeholders such as policy makers. Subscribers will benefit from transparency and understanding alternative options, and content providers can adjust their applications to improve efficiency. The project will also identify unintended negative side-effects of middleboxes, and produce recommendations to improve network efficiency.

Details about the project, its findings, and other artifacts are located at: https://wehe.meddle.mobi. The project has produced public datasets, software, results, visualizations, and other insights for six years. The goal is to continue publishing and updating such artifacts in perpetuity, or for as long as the project is relevant.

This award reflects NSF's statutory mission and has been deemed worthy of support through evaluation using the Foundation's intellectual merit and broader impacts review criteria.",nsf_api,Northeastern University,100.0,exact
1691352,2319962,"Cyberinfrastructure in the form of cloud computing has become the main workhorse for accelerating modern scientific exploration, discovery, and advancement. Several research clouds are available and give scientists from diverse research domains access to significant new cyber-infrastructure approaches that are unavailable through commercial cloud offerings. Like their commercial cloud counterparts, the scientific workloads running on these systems require security, and the scientists using these cutting-edge systems wish to preserve the integrity and confidentiality of their data and programs. In addition, they expect robust system availability without worrying about disruptions caused by attacks. Since these testbeds offer bare metal resources to support systems research they have an increased attack surface (in comparison to commercial clouds), which makes them less secure. As a consequence, the goal of this project is to secure scientific cyberinfrastructures (in the form of next-generation cloud systems) that include network-attached accelerators.  

This project aims to develop the next-generation resilient cloud infrastructure. The research investigates cyberinfrastructure security from a cross-layer perspective by focusing on both networking and hardware accelerators. Its complementary research thrusts build on the Open Cloud Testbed. This experimental testbed is isolated from public networks and is an ideal platform for addressing security issues where attacks can be launched, identified, and mitigated. This research has three thrusts. First, it identifies advanced attack strategies leveraging vulnerabilities associated with the network layer. Second, it defines and explores three classic security concerns; confidentiality, integrity, and availability; which can be compromised by an adversary leveraging hardware accelerator vulnerabilities. Third, it explores efficient and scalable defense solutions with a co-design strategy for hardware/software/network. Collectively, it integrates these cross-layer defense solutions with the existing infrastructure and develops benchmarking for evaluation and transition to other research cyberinfrastructures.

This award reflects NSF's statutory mission and has been deemed worthy of support through evaluation using the Foundation's intellectual merit and broader impacts review criteria.",nsf_api,Northeastern University,100.0,exact
1691398,2326173,"Computer programming is essential for modern science. Scientists write programs to control instruments, run simulations, and analyze data.  However, the programming tools and techniques that scientists use often lag behind those in the software engineering industry. This lag makes scientific discovery slower, more costly, and can lead to unreproducible results. In the past two years, artificial intelligence (AI) tools, such as ChatGPT, have revolutionized the software industry. They have been shown to make software engineers significantly more productive, but have not had the same impact on the sciences. The goal of this research project is to develop and test AI programming tools that work for scientists. The research team is developing AI models and tools that support the programming languages that scientists use. They are developing benchmarks to evaluate the effectiveness of AI tools for programming tasks that are unique to the sciences. They are investigating how AI programming tools can help college students study science more effectively. By harnessing AI to make programming easier for scientists, the project is helping to accelerate scientific discovery, lower its cost, and allow more people to participate in scientific work.

The project is developing large language models of code and associated tools to support scientists. To understand scientists' needs, the team is running qualitative and quantitative studies of how scientists write programs. Based on these findings, they are developing deep neural network models for programming languages that are frequently used in the sciences, such as MATLAB and R, but are less commonly used in the software engineering industry.  These models are particularly helpful for scientists who are not expert programmers; they can turn descriptions into computer programs, and also generate explanations of existing programs. The team is developing models that support the programming paradigms that scientists use, including computational notebooks and programs whose structure is determined by data formats. The team is developing code generation models that can be deployed on private, ""air gapped"" networks, making them suitable for scientists working in sensitive fields, including energy and defense.

This award reflects NSF's statutory mission and has been deemed worthy of support through evaluation using the Foundation's intellectual merit and broader impacts review criteria.",nsf_api,Northeastern University,100.0,exact
1691713,2337074,"Replication of Natural Skin characteristics is critically important for smooth operations of Robots. The touch sensory feedback from skin can allow robots to help elderly with daily tasks, and to safely interact with real world objects (e.g., grasping of fragile objects). Likewise, skin on surgical tools can allow clinicians to remotely feel the body parts to enable new research directions in digital health. To address the need various electronic skins (e-Skin) have been developed in recent years by integrating different types of touch sensors on flexible substrates. However, the e-Skin variants thus far have neglected the fact that natural skin has receptors/sensors embedded in soft tissues that are tightly coupled with muscles. With touch sensors alone, it is not possible for e-Skin to match the functionalities of natural skin and therefore seamless coupling between the receptors (sensors) and muscles (actuators) is much needed. To address this longstanding shortcoming in the e-Skin research, this project will evaluate the feasibility of a soft and compressible e-Skin that will have touch sensor integrated with soft electromagnetic coil-based flexible ultra-thin actuator.  While advancing the research, this project will train graduate students in the interdisciplinary area of robotics, materials science, electromagnetics, sensing, and advanced manufacturing. Outreach efforts will include participation of community college students during summer to enrich their education and careers by leveraging the existing Research Experience for Undergraduates (REU) site through Pathways program. The impact of this multidisciplinary research will be seen in the near term in academia, industry, and social enterprises.

The project will evaluate the feasibility of novel device that will have touch sensor integrated with soft electromagnetic coil underneath to have both sensing and actuation functions. Various designs and shapes of coils, materials for soft sensors, and the fabrications approach will be evaluated for potential scale up for large area e-Skin. The proposed devices will be characterized for controlled or programmed thickness mode expansion and compression by allowing suitable current to flow through the soft electromagnetic coil to obtain magnetic field of desired intensity and polarity.  The project plans to demonstrate a challenging aspect of controlled variation of e-Skin thickness by identifying a structure that allows the same while also having sensors for touch feedback.  Further the project will demonstrate the feasibility of seamless integration of multiple devices, in soft and flexible form factors with tunable stiffness/softness and shape morphing capability in e-skin. The proposed foundational work will lead to a new generation of smart and complex systems such as soft robots with human-like emotions and physical abilities.

This award reflects NSF's statutory mission and has been deemed worthy of support through evaluation using the Foundation's intellectual merit and broader impacts review criteria.",nsf_api,Northeastern University,100.0,exact
1691761,2326559,"The goal of this project is to develop tools for interference management in geolocation applications. The use of Global Navigation Satellite Systems (GNSS) is ubiquitous in civilian, security, and defense applications. As a consequence, the threat of a potential disruption, or even malicious superseding, of GNSS is real and can lead to catastrophic consequences. Therefore, there is a growing need for protecting GNSS against intentional and unintentional interference sources. Particularly, this project investigates a distributed framework to detect and classify threats using hybrid physics- and data-driven models, information which is then used to globally localize the sources of interference. This project is composed of a team of researchers from US and Finland, in a joint effort to advance worldwide security of GNSS against existing threats while providing an excellent opportunity for students to participate in an international project on cutting-edge technologies and methodology development. The team has planned workshops and activities in order to foster a fruitful collaboration between the international research team and students.

This project considers problems related to distributed, collaborative learning tasks, where data-driven AI-models are leveraged to augment physics-based solutions for improved capabilities. The specific goals of the project are divided into three research goals. The first goal investigates the use of deep learning for detection/classification of interference and fusion of multiple correlated classifiers providing local threat detection probabilities. The second goal aims to localize and track the interference sources through the creation of global threat probability maps. This goal is achieved by advancing the field federated learning in a threefold way: (i) to efficiently digesting non-independent and identically distributed data; (ii) combining with active learning methods, whereby moving agents sample specific locations to improve estimation performance; and (iii) investigating federated meta-learning strategies that use task-level knowledge to improve global learning. The third goal of the project investigates the use of those global threat maps to mitigate their effects on collaborative receivers using robust factor graph optimization.

This award reflects NSF's statutory mission and has been deemed worthy of support through evaluation using the Foundation's intellectual merit and broader impacts review criteria.",nsf_api,Northeastern University,100.0,exact
1692162,2325095,"The main goal of the 2023 IEEE ComSoc School Series Boston, USA Event on “6G Communication and Wireless Technologies”, June 5-9, 2023 is to educate participants on key findings and open problems in the field of 6G-enabling technologies. Lectures and activities will be led by an outstanding cohort of international cross-disciplinary experts from academy, industry, and government. The school program is expected to include talks, hands-on activities, demo sessions, industry career development opportunities, extramural visits, as well as student-centric competitions (i.e., best student poster award). The school is set to illustrate the state-of-the-art of 6G tech, and to open doors to technologies beyond 6G, still at an early stage of exploration, such as molecular communications and quantum networking. The school is to be held in June 2023 in Boston, USA, a city famous for its top academic institutions and a world-renowned hub for technology advancement and trailblazing innovation.

This award will support 20 students in the United States to attend 2023 IEEE ComSoc School Series Boston, which will be held in Boston, USA, on June 5-9, 2023. Attending such high-quality and internationally recognized educational event on 6G wireless systems is extremely valuable for future researchers and engineers. 6G is only some 5 years away, which, incidentally, is roughly the average time for completing a Ph.D. program in science and engineering. Students will not only be exposed to the state-of-the-art in the field, but they will also experience various interactive demo and lab sessions, present their own research results. The students will have the opportunity to interact with peers from institutions worldwide, meet with leading academic and industry researchers in the field, as well as take part in discussions that are likely to shape the future of the field. The travel grants will target senior undergraduate and graduate students who will substantially benefit from attending this conference but have limited travel funds. Priority will be given to underrepresented student groups in STEM.

This award reflects NSF's statutory mission and has been deemed worthy of support through evaluation using the Foundation's intellectual merit and broader impacts review criteria.",nsf_api,Northeastern University,100.0,exact
1692324,2310592,"This project will develop an innovative framework for designing civic data systems. The framework supports knowledge production, including policy, governance, and advocacy, and that allows for dynamic coalitions to collaborate and moderate boundaries over time. In the ecosystem of civic organizations there are distinct accountabilities or modes of actions. Mission-driven organizations act in their communities to address local issues. Municipal governments provide services and manage the operations of the city. Policy makers set goals and rules to achieve long-term priorities. Across this environment, data have become a crucial material in how knowledge is produced and shared. However, striving for integration and interoperability of data and data systems, often through a one-size-fits-app approach, is a fundamental mismatch for how civic work actually happens. There is a need to reexamine the base assumptions of what collaboration means in civic work. This research will develop a novel approach to designing civic data systems by advancing the notion of seamfulness as a foundation for understanding supporting the ecosystem of organizations, technology, people, and negotiated outcomes that comprise civic work. 
 
Seamfulness recognizes the reality of interruptions and misalignments in data sharing between very different organizations, and seams offer a way to articulate the fluid assertion of gaps and integration in ways that more readily map to how civic entities work together. This requires a distinct approach to civic data system design, different than the aspirations of seamlessness common to civic technology discourse where technical integration and interoperability obviate social and organizational boundaries. The research follows an iterative cycle over three core research strands (1) build an empirical foundation and initial prototype systems to answer core research questions, (2) situate individual tools across organizations, looking at how each manages action and accountability within the issue-focused coalition, and (3) focus on how to transfer and generalize the findings beyond the specific research sites of this project. The outcome of this research will result in a taxonomy of data contexts and knowledge production for civic data work, prototypes that link specific data system architecture and human-interaction techniques to enable coalition-based civic work across practice-based seams, and theoretical resolution to seamful design as a foundation for human-centered civic technologies.

This award reflects NSF's statutory mission and has been deemed worthy of support through evaluation using the Foundation's intellectual merit and broader impacts review criteria.",nsf_api,Georgia Tech Research Corporation,100.0,exact
1692341,2312158,"Deep neural networks (DNNs) have gained significant popularity in emerging application domains such as robot-assisted eldercare, mobile diagnosis, and wildlife surveillance. These applications commonly (i) employ continual online learning that fine-tunes the DNN model based using streaming-in training data to serve overtime inference requests and (ii) deploy the DNN models on energy-constrained edge devices. As such, both model adaptiveness and device energy efficiency are critical for user satisfaction. This research uncovers redundancy in fine-tuning and enhances the computation efficiency to achieve practical, efficient, and adaptive continual online learning on edge devices. This project's educational and outreach components include (i) curriculum and course project expansion on deep learning and edge computing. (ii) Engaging undergraduate students in research activities through senior course projects and outreach programs at PIs’ institute. (iii) Increasing the participation and visibility of female and minority students in computer science and engineering.

This research aims to simultaneously achieve adaptiveness and energy efficiency for continual online learning on edge devices. (i) It develops an attention-guided smart layer freezing to reduce computation costs by automatically and dynamically freezing converged layers. (ii) It designs an efficient in-situation learning framework for edge devices. The framework selectively delays and merges fine-tuning iterations to reduce the fine-tuning frequency and handles scenario changes. (iii) It designs hardware-support memorization to reduce the amount of fine-tuning computation and memory accesses.

This award reflects NSF's statutory mission and has been deemed worthy of support through evaluation using the Foundation's intellectual merit and broader impacts review criteria.",nsf_api,Northeastern University,100.0,exact
1692385,2317114,"Over 160 countries have data privacy laws, yet threats to digital privacy remain a major concern. Research on computers, psychology, society, and the law validates this concern, finding that most of these laws take the same approach of offering people transparency and some measure of control over the use of their personal data. Unfortunately, research finds that this approach fails to protect privacy for many reasons, including people's lack of time and expertise to manage privacy across a vast number of online services and the ways that services undermine privacy rules as they implement them. Legal scholars have proposed alternate approaches to privacy law, but none of them have yet been tested or enacted by legislatures. In this project, therefore, the project team is studying these proposed alternative types of privacy laws in order to predict how online services would change and, thus, how they would affect privacy, especially for those most at risk of privacy violations. By doing so, the team hopes to provide the information needed to make laws that can uphold our societal values of privacy.

The project team is evaluating the idea of data fiduciaries as a case study of how it is possible to empirically assess new paradigms of privacy law prior to their being enacted in law. The evaluation takes place in two phases: (1) qualitative methods to evoke expert predictions of how companies would implement data fiduciary laws in specific contexts, and (2) user interviews and speculative design workshops to evaluate whether those predicted implementations would meet the in-context best interests of privacy-vulnerable users. These methods will be validated by applying them to both new and existing laws and comparing results to ground-truth observations of the effects of those laws in the wild across jurisdictions and time, thus resulting in project outcomes that include both new methods for evaluating prospective privacy law paradigms and the evaluation data fiduciaries as a case study.

This award reflects NSF's statutory mission and has been deemed worthy of support through evaluation using the Foundation's intellectual merit and broader impacts review criteria.",nsf_api,Northeastern University,100.0,exact
1692484,2334061,"Technology and the internet are increasingly involved in our personal as well as public lives, providing people with many benefits, but also creating risks to our privacy. Minority and marginalized groups especially benefit from information, community, and social engagement when they use technology. However, they are also in more danger. They are more likely to be targeted, and may have fewer resources to protect themselves. Technology may not be designed for their needs. Such groups are especially at risk when their personal lives are revealed and, in some cases, communicated to many online. They can face a variety of unusual security and privacy concerns, including the revelation of their offline identity, targeted harassment or doxing, and usability failures such as account lockout when interacting with security systems that use abnormal behavior (such as the use of pseudonyms) as heuristics for suspicion. This project will study how people who may be at risk use technology and what security and privacy dangers they experience. It has the goal to create new technology that better meets the needs of all people in our society. 

This project investigates how people's personal lives can be compromised online and what computer security and privacy challenges they have. The project uses surveys and interviews, and designs systems informed by the results of those data. Contributions will include the development of guidelines for inclusive design and the generalization of those guidelines to marginalized groups, the creation of new systems responding to problems faced by these groups, and the evaluation of the effectiveness of these systems for supporting users' real world needs.

This award reflects NSF's statutory mission and has been deemed worthy of support through evaluation using the Foundation's intellectual merit and broader impacts review criteria.",nsf_api,Northeastern University,100.0,exact
1692613,2239672,"The proliferation of Machine Learning (ML)-enabled applications has fueled a pressing demand for high-performance computing hardware. As a reconfigurable device offering high power efficiency and low overhead, the field programmable gate array (FPGA)-based ML acceleration systems (FPGA-ML) have become the workhorse of ML computing and inference to support many applications in critical domains, including aerospace, defense, and autonomous driving. Although promising, the growing trend of FPGA-ML accelerators also presents new targets for adversaries to attack. This CAREER project will holistically investigate the FPGA-ML system security and integrate the scientific outcomes with educational activities. The research outcome of this project will generate new security components to the emerging FPGA-ML development toolchains and metrics to evaluate the security of real-world products built on these systems, as well as enable technology transfer of research results to the industry practice. This project contains a significant educational component and will attract K-12 students to pursue a STEM education and nurture and cultivate students to engage in this open research field. 

This CAREER project systematically investigates the threats and defenses of the FPGA-ML systems. The scientific outcomes will significantly enrich the traditional works that mainly consider ML security from an algorithm aspect and neglect implementation peculiarities. There are three complementary research thrusts to investigate: (1) Run-time FPGA-ML integrity by studying the impacts of run-time disruption on FPGA-ML acceleration engine for different malicious objectives; (2) Design-time confidentiality by attacking state-of-the-art FPGA-ML systems to explore the potential attack surface; (3) Efficient and scalable defense solutions by characterizing the root causes of both run-time and design-time vulnerabilities of the FPGA-ML systems and developing cross-layer defense strategies at the circuit- and system-level to suit different application scenarios. The proof-of-principles will be applied in designing and prototyping secure FPGA-ML acceleration systems, and the cross-domain knowledge learned from this project will complement the broader AI-enabled cyberspace.

This award reflects NSF's statutory mission and has been deemed worthy of support through evaluation using the Foundation's intellectual merit and broader impacts review criteria.",nsf_api,Northeastern University,100.0,exact
1701846,2327137,"The widespread availability of inexpensive 3D printers, knitting machines, laser cutters, embroidery machines, and other desktop manufacturing devices has the potential to drive a revolution in the creation of bespoke, person-specific manufacturing. However, designing artifacts for manufacturing currently requires a great deal of expertise and the ability to use advanced computer aided design tools. This project seeks to put the power of design in the hands of end users using generative artificial intelligence and guided search algorithms. This project's framework will enable domain experts, and even end users, to create domain-specific design tools without any programming expertise. For example, a clinician might use the project's framework to make a tool for generating custom hand-splints that fit the needs of specific patients with hand injuries. The research team will focus on the important domain of accessibility devices, physical objects that address the varied accessibility needs for people with disabilities and related health concerns. The project's work will culminate with a design workshop with stakeholders from the disability community who use mobility devices (seated and standing). The benefits of this project include potentially enabling many people of different abilities to find the equivalent of bespoke solutions without the costs of custom design. The ability for domain experts to rapidly create generative design tools that address custom and specific product needs for end users would be transformative for accessibility, product development, and the consumer economy more broadly.

To put optimization-based search in the hands of end users, the project will enable domain experts without programming expertise to specify three critical components of generative design using the project's novel framework, Metamorph. The research team will emphasize interpretability throughout the work. First, domain experts need to be able to describe the design space over which the generative design tool they are creating should search. While Metamorph is domain agnostic, the project's evaluations will focus on digital fabrication domains. Thus, the project will support a range of design representations including computer aided design and learned embeddings created using deep learning tools. The research team will develop novel approaches for visualizing the design space to support verification by domain experts. Second, domain experts need to be able to describe the metrics of the search in terms of both the design space and any end user input. As part of this effort, the research team will develop the first database of parameterizable optimization metrics for domain experts, and an interface for letting the user select, parameterize, and compose them, or teach by example. By treating metric specification as an end-user programming problem, the research team can apply new techniques to metric specification, such as learning and composition, and will emphasize interpretability in presenting the results back to domain experts. Finally, the project will support domain experts and end users in selecting appropriate optimization algorithms validating and verifying the resulting domain-specific design tool that Metamorph produces. This task will involve first using qualitative methods to understand the best approaches to interpretability in the optimization space, followed by iterative design to implement and test approaches informed by this work.

This award reflects NSF's statutory mission and has been deemed worthy of support through evaluation using the Foundation's intellectual merit and broader impacts review criteria.",nsf_api,Northeastern University,100.0,exact
1701975,2328050,"Exoskeletons have tremendous potential to improve or augment human mobility. However, despite recent work showing the impact on easily defined tasks such as walking, researchers have tended to ignore the more complex maneuvers that are necessary in daily life, such as shuffling in the kitchen, bending to pick up a backpack, or transitioning in and out of a vehicle. Accordingly, exoskeletons are currently incapable of assisting beyond a highly limited range of tasks and may even reduce performance in these more complex tasks. Further, they must be tuned on a subject-specific basis for adequate performance, hindering broad adoption and leaving the devices inaccessible for many people. This project aims to revolutionize the field of lower limb exoskeletons by leveraging recent advancements in wearable sensing and machine learning. 

Proposed research involves mapping sensor readings to exoskeleton assistance and requires collecting motion data exoskeleton wearers performing a wide range of tasks. The goal is to make exoskeletons capable of assisting with all possible tasks of daily living, increasing their utility and accessibility for a broader range of people. This is aligned with NSF's mission to advance national health and welfare, as this new technology will significantly improve mobility and independence in the future, particularly during aging and for individuals with neuromuscular deficits. This project will open-source its datasets and deep learning models, promoting the progress of science by enabling other researchers to build upon our advances and further drive technological innovation in this domain. Finally, this project supports education and diversity through outreach events related to biomechanics and robotics, bringing students from minority-serving high schools to Northeastern University and Georgia Tech for hands-on demos and competitions with wearable robotics.

This award reflects NSF's statutory mission and has been deemed worthy of support through evaluation using the Foundation's intellectual merit and broader impacts review criteria.",nsf_api,Northeastern University,100.0,exact
1702501,2323469,"Non-technical Description: Atomically thin two-dimensional (2D) materials can host intriguing quantum properties not found in their bulk counterparts. Furthermore, stacking 2D materials with control over the twist angles between adjacent layers provides a versatile way to obtain novel quantum materials with unprecedented properties. Such “twistronic” materials can have applications in electronics, photonics and quantum information science and technologies. However, with the new degrees of freedom, the materials design parameter space becomes exceedingly large, posing a significant challenge to predictably design and precisely make materials to enable such unique properties. In this DMREF project, the collaborative team from University of Pennsylvania, University of Wisconsin-Madison, and Northeastern University will use computer aided deep learning models and theoretical tools to predict designer twistronic materials prepared in specific states and guide the unique self-assembled crystal growth to engineer twist angles in different 2D materials. The team will perform property measurements to characterize these systems and also extend the ideas to quantum photonics to assemble on-chip devices. Results from synthesis, characterization and device measurements will be fed back to the theoretical models for establishing a self-consistent and tightly integrated research for further discovery of new designer twistronic materials with precisely controlled responses that can enable a new paradigm for quantum materials research with applications in computing, communications, imaging and sensing. Interdisciplinary research activities will be integrated with educational and outreach initiatives by involving students at all levels from diverse backgrounds in the collaborative research project with emphasis on quantum materials and photonics. 

Technical Description: Modern quantum materials are typically designed by engineering symmetries combined with strong spin-orbit coupling at the atomic and lattice length scales. In two-dimensional (2D) materials with chiral symmetry complemented by many-body interactions such as interlayer coupling, controlling the interlayer twist angle offers a promising strategy to achieve novel quantum properties such as flat bands, topological phases, and large nonlinear optical responses. However, two major challenges impede the progress in “twistronic” materials: 1) the dramatic increase in the degrees of freedom of the systems makes it prohibitively difficult to predict the material compositions, crystal phases and interlayer twists needed to achieve a particular quantum phase; and 2) the current material fabrication method consisting of exfoliating and reassembling 2D material layers with manual control over the interlayer twist angles is a laborious process with low yields. In this DMREF project, a highly interdisciplinary team will break the fundamental limitation of designing twistronic materials via deep learning-based symmetry and topological engineering of materials and metamaterials. Starting from a quantum paradigm, the atomic scale symmetry and topology in 2D materials will be optimized for targeted chiral responses. Guided by theory, multilayer twisted 2D materials will be synthesized with rational control over interlayer twist angles, compositions, and crystal phases to realize novel and predictable quantum properties. New knowledge will be generated to enable the rational design of quantum twistronic materials with highly predictive power to demonstrate novel chiral optoelectronic responses, which will also be extended to quantum photonic systems. These advances can enable the next generation of electronics and optical devices such as on-chip coherent chiral emitters, entangled photon emission and detection with precisely controlled responses. The interdisciplinary project will provide an excellent educational opportunity for training graduate, undergraduate and K-12 students on the important concepts of geometry, crystal structures and quantum physics with an emphasis on increasing the participation of underrepresented groups. Funding for the award is from the Mathematical and Physical Sciences (MPS) Divisions of Materials Research (DMR) and Chemistry (CHE) through the Designing Materials to Revolutionize and Engineer our Future (DMREF) program.

This award reflects NSF's statutory mission and has been deemed worthy of support through evaluation using the Foundation's intellectual merit and broader impacts review criteria.",nsf_api,Northeastern University,100.0,exact
1702530,2327066,"This project aims to develop innovative technology that can assist therapists in assessing and rehabilitating social fears during talk therapy with teens suffering from anxiety or depression. According to the World Health Organization, depression and anxiety are leading causes of disability worldwide, affecting approximately 25% of the population and costing the global economy $1 trillion per year. The standard approach to treating teen anxiety or depression involves many weekly sessions of one-on-one exposure therapy with a therapist. Exposure therapy gradually exposes teens to real-life social situations that trigger their fears while providing them with tools to manage and tolerate their distress. Up to 50% of teens do not respond to this treatment approach, placing them at high risk for chronic symptoms, suicidality, disability, and a significantly shorter life expectancy. Treatment failure occurs partially because it is hard to recreate real-life social challenges within therapy sessions, so teens are not able to practice facing their fears under the direct supervision of their therapists. There is currently no commercially available product specifically designed to assess, recreate, and rehabilitate social fears during exposure therapy. This project, led by a multidisciplinary team, aims to address these challenges by developing augmented reality (AR) technology that creates simulated real-life situations that evoke social fears within the therapy environment, and markers of social fear that will be used to provide objective and actionable feedback to teens and their therapists as they practice techniques during therapy sessions. To achieve these goals, the project will include partnerships with community experts and offer multidisciplinary training opportunities for K-12 to graduate level, with an emphasis on inclusion of trainees from marginalized communities.

The research objective of this project is to introduce a prototype for clinical application of an AR-guided, electroencephalogram (EEG)-based exposure technology for socially fearful teens. The proposed technology will: (i) use novel hardware integration and software development to seamlessly synchronize EEG data acquisition with AR presentation of social fear scenarios during real-life interpersonal situations; (ii) accurately and continuously detect whether the teen is exhibiting fearful vs. not fearful responses through EEG feature selection and Bayesian inference methods (considering both individualized responses and generalized responses across population); (iii) design novel machine learning methods to identify individualized EEG-based fear indices; (iv) monitor EEG-based fear indices in real time and adjust the AR social fear scenarios to increase the level of fear when necessary; and (v) identify individualized thresholds to detect when the user is in the “exposure zone” and provide visual feedback to prompt the teen when to apply specific exposure techniques as prescribed by the therapist. The proposed system has the potential to provide a technology-driven paradigm for exposure therapy that meaningfully reflects the social challenges experienced by depressed and anxious teens. Bayesian optimal statistical inference will support the technology, providing mathematically-driven frameworks that enhance the accuracy of EEG recordings coupled with AR-based headtracking. Outcomes will be openly disseminated in peer-reviewed articles, outreach programs, and code/data repositories.

This award reflects NSF's statutory mission and has been deemed worthy of support through evaluation using the Foundation's intellectual merit and broader impacts review criteria.",nsf_api,Northeastern University,100.0,exact
1702547,2329013,"The radio frequency (RF) spectrum weaves the very fabric of wireless communications. And it is among the most precious and scarcest of natural resources. Tomorrow’s tech applications such as digital twins, smart vehicles, and augmented reality demand Gigabit-per-second wireless connectivity everywhere all the time. Such demands call for effective mechanisms to guarantee efficient and secure RF spectrum access. Existing methods use simple techniques that can detect users' presence in the spectrum but cannot sense the “who, when, and how” of the spectrum being utilized. Nonetheless, emerging artificial intelligence (AI) methods including but not limited to machine learning (ML) techniques are promising for achieving “RF perception.” A  thorny problem in using AI algorithms for RF perception is the inability to process the massive sensed bandwidth of the spectrum. To solve this problem, this project will leverage a hybrid integration approach, where photonic and electronic small chips, or chiplets, will be synergistically combined to facilitate AI/ML-enabled RF perception over the entire RF spectrum. The education component of the project will address the dearth in the US-based semiconductor workforce through a combination of training on photonic and electronic chip design, AI/ML, and wireless technology skills. The FuSe team will mentor women and minorities who are underrepresented, in topics such as semiconductors, chip design, and wireless communication. Outreach to high-school students using AI-based projects will help build a pipeline of students to pursue engineering degrees focusing on semiconductors and computing. A critical educational emphasis is to fast-track training of students on newer FinFET nodes through a complete revamp of analog and digital IC design courses. The PIs will share the developed education and training material amongst the collaborators and make them available online.

To achieve AI-enabled spectrum sensing, this convergent FuSe project will co-integrate a photonic integrated circuit (PIC) with mixed-signal and energy-efficient asynchronous digital chiplets to realize real-time wideband RF perception. The PIC front-end will allow RF spectrum processing and channelization of over 24 GHz of bandwidth. The mixed-signal IC will interface the PIC’s output with digital AI accelerator chiplets. The team will create AI/ML algorithms for modulation recognition, spectrum sensing, and detection of wireless internet-of-things (IoT) devices or specific RF hardware front-ends using fast convolutional neural networks. PIs will employ high-level synthesis (HLS) of speed/power-efficient RF processing cores for real-time AI/ML algorithm implementation. These HLS prototypes will be custom optimized for minimum chip area and power consumption and will achieve low complexity and fast throughput using weight quantization, compressive processing, quantization-aware retraining, signal flow graph pruning, and power/area-optimized digital computing circuits. The team will synthesize the digital cores as asynchronous digital chiplets. Finally, the photonics and electronic chiplets will be taped-out and fabricated using state-of-the-art commercial foundries including the FinFET-based CMOS process, and then packaged for testing and evaluation.

This award reflects NSF's statutory mission and has been deemed worthy of support through evaluation using the Foundation's intellectual merit and broader impacts review criteria.",nsf_api,Northeastern University,100.0,exact
